filename,urchin_regular_pencil-cidaroida,polychaete-serpulidae,basket_snake_stars-euryalida,barnacles-bathylasmatidae,brachiopods-brachiopoda,antarctic_scallop-antarctic_scallop,octocorals_bottle_brush_complex-gorgonacea,octocorals_bottle_brush_simple-gorgonacea,octocorals_branching_arborescent-gorgonacea,octocorals_branching_bushy-gorgonacea,hydroids_colonial_feather-hydroidolina,octocorals_fleshy_arborescent-alcyonacea,octocorals_fleshy_mushroom-alcyonacea,octocorals_quill-pennatulacea,octocorals_seafan_flexible-gorgonacea,anemones_solitary-actiniaria,hydroids_solitary-hydroidolina,stony_corals_solitary-scleractinia,octocorals_whip-gorgonacea,octocorals_whip-pennatulacea,octocorals_whip_simple_umbellula-pennatulacea,anemones_colonial-zoantharia,octocorals_bottle_brush_complex-antipatharia,ascidians_stalked_colonial-ascidiacea,ascidians_stalked_solitary-ascidiacea,ascidians_unstalked_colonial-ascidiacea,ascidians_unstalked_solitary-ascidiacea,octocorals_bottle_brush_simple-antipatharia,crinoid_stalked-crinoid_stalked,octocorals_whip-alcyonacea,anemones_colonial-corallimorpharia,octocorals_seafan_fern_simple-antipatharia,octocorals_branching_bushy-antipatharia,octocorals_seafan_fern_complex-antipatharia,octocorals_branching_arborescent-alcyonacea,worms_acorn-pterobranchia,octocorals_seafan_fern_simple-gorgonacea,octocorals_seafan_fern_complex-gorgonacea,octocorals_bottle_brush_simple-alcyonacea,octocorals_bottle_brush_complex-alcyonacea
PS96_007_0015__PS96_007-1_2015-12-29_3664.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25401.302475825498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.6370614359,9050.9284349922,37936.44942911909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0017__PS96_007-1_2015-12-29_3830.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27354.6216373953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1256.6370614359,43779.321436020604,44123.90632407401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0018__PS96_007-1_2015-12-29_3701.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19706.079742613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7441.706974292,5290.4420286452005,55811.0604511426,2290.221044467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0019__PS96_007-1_2015-12-29_3758.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43651.194019079994,0.0,0.0,36922.698948829,0.0,0.0,0.0,0.0,34129.926124026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31803.164272927403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0021__PS96_007-1_2015-12-29_3793.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20292.3464848667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19539.938500084,19016.060332178997,59637.953843001414,24184.946601234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0022__PS96_007-1_2015-12-29_3745.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19162.489965763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141581.21992472012,64400.971788113995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0024__PS96_007-1_2015-12-29_3644.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34092.641702413,0.0,0.0,0.0,0.0,0.0,0.0,91691.483258387,108640.046385594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42672.2413898167,0.0,54855.64714731489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0025__PS96_007-1_2015-12-29_3840.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24468.761223152702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12056.844812492101,15582.2995618051,78257.10850091887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_008_0001__PS96_008-2_2015-12-30_3877.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87046.8703695911,0.0,0.0,0.0,0.0,0.0,0.0,39865.135844665,0.0,0.0,3058.1519527104,4238.7643136441,0.0,0.0,0.0,0.0,5762.8872982626,0.0,8969.042822476371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_008_0003__PS96_008-2_2015-12-30_3950.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119565.99245686381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3678.8313867319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_008_0006__PS96_008-2_2015-12-30_4070.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57178.39126314099,0.0,0.0,0.0,0.0,0.0,6685.2365960488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4479.28940283287,0.0,3851.9309428298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_008_0007__PS96_008-2_2015-12-30_4104.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54861.4016025787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2722.8610785264,0.0,5130.1205865065,0.0,0.0,0.0,0.0,0.0,20230.957879460097,15240.250807664,10211.57538953471,16579.4438974884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_008_0008__PS96_008-2_2015-12-30_4027.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111279.619824372,0.0,0.0,0.0,0.0,0.0,0.0,123735.93567012,0.0,10250.056757949,0.0,0.0,0.0,31221.038600058,0.0,0.0,899.39525106267,4917.9150410055,7423.00538738443,17858.7428375307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_008_0011__PS96_008-2_2015-12-30_3929.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24068.154124426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11313.503778267,0.0,0.0,0.0,6673.2309140682,19089.20971612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_008_0015__PS96_008-2_2015-12-30_3886.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16687.9673882731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4296.1920422742,0.0,0.0,128387.5607152,0.0,0.0,4181.6250118644,19525.233212305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_008_0017__PS96_008-2_2015-12-30_4105.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143834.44220194488,0.0,0.0,32929.119876434,0.0,0.0,0.0,0.0,15013.3169198542,0.0,2903.3342667415,0.0,0.0,0.0,0.0,0.0,27591.6808204513,0.0,28288.008920969998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0002__PS96_010-3_2016-01-01_4331.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148636.5426610372,0.0,0.0,0.0,0.0,0.0,0.0,54849.555001181,3166.9217443594,0.0,0.0,16952.903756048,12829.9232073,0.0,0.0,0.0,13702.2527081729,0.0,61813.066304323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0010__PS96_010-3_2016-01-01_4256.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81772.7014193245,28832.406401292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87096.9432786816,7853.9816339745,413097.17230735626,3216.9908772759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0024__PS96_010-3_2016-01-01_4345.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155341.924731126,0.0,0.0,0.0,0.0,0.0,0.0,32930.020521296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32170.323660655,8447.742645503,3508.8335250609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0012__PS96_057-3_2016-01-21_0972.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241224.34126666008,0.0,0.0,96601.407901335,0.0,0.0,0.0,76799.989761816,12361.9566051681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233004.1148992403,21727.254792227002,396232.8513013137,3480.8846601775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_061_0019__PS96_061-1_2016-01-21_1271.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111796.088430718,0.0,0.0,24608.092506954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3435.1108682784,3778.0973126067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_026_0006__PS96_026-3_2016-01-08_4615.jpg,0.0,0.0,0.0,0.0,8489.541384440501,0.0,0.0,7542.9639612691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9098.0523247961,3245.0609450131,2107.4117679546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0013__PS96_010-3_2016-01-01_4221.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61521.899796220205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40985.872466641,0.0,5111.9615005071,0.0,0.0,0.0,18662.9484623167,46552.865122494506,271648.8427298331,2845.0772008919002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0023__PS96_010-3_2016-01-01_4246.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54841.4318324518,0.0,0.0,0.0,0.0,0.0,0.0,84159.70644594199,0.0,0.0,0.0,19242.623904222,0.0,0.0,0.0,0.0,135050.3317737467,8172.900414978,327844.4231129086,24485.1989783937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0012__PS96_010-3_2016-01-01_4140.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42583.5728978128,0.0,0.0,0.0,0.0,0.0,0.0,188507.080692285,0.0,0.0,0.0,40136.299419313,0.0,0.0,0.0,0.0,76265.3867864502,44083.0443732794,27638.2950095071,18197.9040725872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0016__PS96_010-3_2016-01-01_4128.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256061.993399623,648713.631158706,0.0,0.0,0.0,0.0,0.0,213330.202257024,8494.8665353068,6647.610054996,0.0,0.0,0.0,0.0,0.0,0.0,9503.3177771091,0.0,36935.908717618,4249.8472674484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0019__PS96_010-3_2016-01-01_4340.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63108.593021643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35494.6889506167,24527.951970339,69777.4201647054,85130.028875149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0020__PS96_010-3_2016-01-01_4300.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68868.06827035299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38347.778400636,0.0,0.0,0.0,0.0,0.0,12931.466676622,68162.7670335547,14029.052171573501,23345.811483537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0021__PS96_010-3_2016-01-01_4192.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6228.497602898,6852.4360149074,0.0,0.0,0.0,0.0,0.0,185401.04301355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12908.207310996,9593.1132150412,114850.2512990719,1670.5846192065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_026_0012__PS96_026-3_2016-01-08_4623.jpg,0.0,0.0,0.0,0.0,4778.3624261101,0.0,0.0,3371.6125278633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_026_0020__PS96_026-3_2016-01-08_4647.jpg,0.0,0.0,0.0,0.0,2827.4333882308,0.0,0.0,14676.002218026,0.0,0.0,19113.082018336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43484.357921884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0011__PS96_057-3_2016-01-21_1000.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123259.0206921425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38592.8680640812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355233.1781021039,1256.6370614359,72952.4784115309,6298.8932704475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0008__PS96_057-3_2016-01-21_0993.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110945.26459907791,0.0,0.0,0.0,0.0,0.0,0.0,55046.411250585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160577.3297175318,0.0,178426.1412592709,11668.3790268942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0006__PS96_057-3_2016-01-21_1024.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128030.15125123391,360728.4800025,0.0,62802.17413183799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57372.056136745,0.0,0.0,0.0,0.0,5871.1117094269,24285.2055042254,330433.44638474553,5293.5836212988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_106_0007__PS96_106-2_2016-01-31_0114.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12867.963509104,0.0,0.0,30577.646500493,104671.10211285,0.0,0.0,0.0,22357.488437827,0.0,9160.8841778678,0.0,0.0,0.0,0.0,0.0,1809.5573684677,6082.1233773498,3848.4510006475,3421.1943997593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_106_0001__PS96_106-2_2016-01-31_0127.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26015.528764377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3631.6811075498,6608.2198000865,5541.7694409324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0017__PS96_010-3_2016-01-01_4312.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42579.3720992954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17203.361371058,0.0,0.0,0.0,0.0,0.0,38135.024426201606,0.0,11555.1839878333,5273.9929347583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_007_0020__PS96_007-1_2015-12-29_3780.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9852.0345616576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44264.066595358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8171.2824919871,9110.6186954104,53320.49502932496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_106_0010__PS96_106-2_2016-01-31_0038.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5541.7694409324,0.0,0.0,0.0,54607.785401466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1963.4954084936,3631.6811075498,5026.5482457437,4071.5040790524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_027_0011__PS96_027-2_2016-01-14_0001.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6223.9351838921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67949.749743097,0.0,5964.07981923183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_048_0013__PS96_048-2_2016-01-18_0770.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8120.0921246524,0.0,0.0,0.0,0.0,14420.106629518,0.0,0.0,0.0,0.0,5765.6569263461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0009__PS96_057-3_2016-01-21_1049.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10636.881800297,32854.527745437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211996.09509155,0.0,0.0,0.0,0.0,74010.97899421612,13048.9808211666,521575.7070422125,11802.9635995368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0010__PS96_057-3_2016-01-21_1012.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8377.6524567643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95877.0538543023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355493.0800690148,0.0,525352.909040764,6399.4242353623995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_061_0006__PS96_061-1_2016-01-21_1094.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88607.21360118961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1501.2804036509,23235.21926595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0007__PS96_090-4_2016-01-29_1521.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15813.278820408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40828.138126053,0.0,0.0,0.0,0.0,0.0,0.0,2339.6825933643,49425.687303083,166479.40356274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0015__PS96_090-4_2016-01-29_1544.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92344.417205501,0.0,0.0,0.0,0.0,25390.383242239,0.0,0.0,5822.3215188796,0.0,14526.724430199,0.0,0.0,0.0,0.0,0.0,5586.7221760533,29554.722425728,61390.628906565,5541.7694409324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0018__PS96_090-4_2016-01-29_1737.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132562.929863972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12988.4511271913,0.0,3069.925385339,0.0,0.0,0.0,0.0,0.0,8494.8665353068,19589.6347259526,15393.85238311678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0021__PS96_090-4_2016-01-29_1618.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38418.8918001355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43328.5885818718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17354.157818429798,0.0,108344.41591954659,12312.809215536101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0022__PS96_090-4_2016-01-29_1597.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135844.33060385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1861.1913286851,6521.0465967164,884.57321692303,0.0,0.0,0.0,0.0,0.0,14005.951726632,4654.2069985995,656.88063448734,16200.175752702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_106_0011__PS96_106-2_2016-01-31_0076.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15935.063974329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8494.8665353068,0.0,8494.8665353068,0.0,0.0,0.0,0.0,0.0,6203.4912242398,4071.5040790524,8858.0660619883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_072_0001__PS96_072-4_2016-01-23_1407.jpg,0.0,0.0,0.0,0.0,11309.733552923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3769.6900161849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_026_0002__PS96_026-3_2016-01-08_4565.jpg,0.0,0.0,0.0,0.0,1988.7085744943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_026_0021__PS96_026-3_2016-01-08_4614.jpg,0.0,0.0,0.0,0.0,21163.884691244402,0.0,0.0,0.0,0.0,0.0,18419.047458095,0.0,0.0,0.0,0.0,0.0,0.0,14139.832506462,0.0,0.0,0.0,0.0,0.0,70337.117921222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0013__PS96_057-3_2016-01-21_1045.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42704.38553753,0.0,0.0,0.0,0.0,0.0,0.0,13138.4144241919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12867.963509104,0.0,235062.7069647396,5026.5482457437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_010_0001__PS96_010-3_2016-01-01_4364.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5130.1205865065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42652.134566483,0.0,242189.383494153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_027_0006__PS96_027-2_2016-01-14_4720.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5032.0586179643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7602.6542216872995,49011.0934784554,49093.1161056595,18452.88342540854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_027_0008__PS96_027-2_2016-01-14_4727.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61918.755764375,0.0,0.0,35914.685600029,0.0,3977.0564941519,0.0,0.0,183984.23216483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25419.430274082395,6283.5316026853,74155.61697751,11858.80069656552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_027_0010__PS96_027-2_2016-01-14_4700.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264728.36008539004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14925.61500009,21939.7323435657,0.0,7857.38714926994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_048_0012__PS96_048-2_2016-01-18_0851.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5389.520533901,0.0,0.0,0.0,0.0,0.0,0.0,15743.7555419985,0.0,0.0,16535.779101611,0.0,0.0,0.0,0.0,159546.53343904324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0015__PS96_057-3_2016-01-21_1075.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45427.626120449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666.8070489117,0.0,0.0,0.0,0.0,13135.010822711001,561.58136381849,4706.008091546,1555.2847130678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_057_0016__PS96_057-3_2016-01-21_1077.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78375.0874598545,0.0,0.0,0.0,43262.94311842,10059.1798715017,0.0,0.0,12892.910197377,0.0,0.0,0.0,0.0,3446.1210525099,2965.5560225199997,6861.2383554401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_048_0002__PS96_048-2_2016-01-18_0741.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80284.090156234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41560.643426402,0.0,0.0,0.0,0.0,0.0,0.0,5609.55338650408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PS96_090_0019__PS96_090-4_2016-01-29_1577.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53859.809162461,0.0,0.0,0.0,25136.83315315,0.0,0.0,0.0,10568.317686676,0.0,2006.1359314215,0.0,0.0,0.0,0.0,0.0,39408.13824663,0.0,946.78052137529,2827.4333882308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
